fsd_no;fsd_vr;fsd_id;Syvu;ika;ika5;sukup;tyvo;lammas;sose;lisco_1;ltytyy;toimi;tysuhpy;taikao;tsuhaika;vuokraty;vuoro;saanai;ylipa;ylipato;ylitunn;ylipatot;ylitu;pylitu;sivutyo;sivutunn;svuokra;K2;K3;K5_9;K41a;K41A_1;K41B;K41B_1;K41C;K41C_1;K21C_1;K21C_4;K21C_5;K21C_6;K26_1;K26_2;K26_3;K20B_1;K20B_2;K20B_3;K20B_5;K20B_7;K32A;K33_1;K33_2;K33_3;K33_4;K33_5;K33_7;K33_6;K33_8;K9A_07;K9A_07c;K9A_07B;K9A_09b;K9A_10b;K13_1;K13_2;K22_6;K22_8;K22_10;K20a_02;K20a_09;K21B_1;K21B_2;K52a;K52b;K52c;K53;K21B_4;K46a;K46b;K47;K48;K11A_1;K11A_2;K11A_3;K11A_4;K42E;K42A;K43A;K58a;K58b;K59;K43E;K43G;K21C_8;K21C_9;K28A;K28B;K32;K55;K56a;K56b;K56c;K56d;K60a;K60b;K61;K22_1;K22_2;K23;K24;K25_1;K25_4;K25_6;K25_7;K25_8;K40;tb_paino
3645;1,0;342;1987;33;4;2;1;1;2;5;2;4;1;1;0;2;1;39;2;2;0;0;0;0;2; ; ;2;2;1;1;3;2; ;1;3;1;2;1;1;3;9;1;2;1;1;1;3;2;2;2;2;2;2;2; ;2;2;1;2;1;1;1; ;1;1;1;1;2;2; ;2;1;1;1;1;1;2;2;1;3;4;3;4;2;1;5;2; ; ;3;5;3;1;1;1;8;3;2;2;3;1;2;2;2;4;4;1;2;3;2;2;3;3;2;1
3645;1,0;343;1973;47;7;2;1;1;2;3;2;4;2;1;0;2;1;38;2;2;0;0;0;0;2; ; ;5;2;2;1;3;1;1;1;1;1;2;1;3;3;1;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;1;1;2;3;3;1; ;1;2;3;1;3;2; ;2;2;2;2;1;1;2;2;2;4;4;4;4;2;1;5;2; ; ;4;5;1;1;1;1;0;1;3;3;2;2;2;2;1;4;5;1;3;3;4;3;3;5;2;1
3645;1,0;344;1966;54;8;2;1;1;3;8;3;1;2;1;1;1;2;38;2;2;0;0;0;0;2; ; ;5;2;1;2; ;2; ;2; ;1;4;3;4;4;2;3;2;2;2;2;4;1;1;1;1;1;1;1;2;1;3;2;1;1;1;2;1;1;1;2;1;3;2; ;2;2;2;2;1;1;2;2;2;4;4;4;4;2;1;5;2; ; ;4;3;1;2;3;2;0;3;3;2;2;3;2;1;3;3;4;4;5;5;3;3;3;3;2;1
3645;1,0;345;1976;44;6;2;1;1;2;3;2;4;1;1;14;2;1;38;2;2;0;0;0;0;2; ; ;10;1;2;1;3;1;1;1;1;3;1;1;1;2;2;2;2;1;1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;3;3;1; ;1;1;2;1;3;1;3;2;1;1;1;1;1;2;2;1;3;2;3;3;1;1;5;2; ; ;4;5;2;2;1;1;3;2;1;2;2;1;2;2;2;4;4;1;2;2;2;2;2;2;2;1
3645;1,0;346;1959;61;10;2;1;1;1;2;2;4;1;1;5;2;2;40;2;2;0;0;0;0;1;2; ;9;2;2;1;3;1;2;1;2;1;3;2;2;2;2;3;3;2;3;2;3;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;1;1;1;3;1;2;2; ;2;1;1;1;2;1;1;2;1;3;4;4;2;2;2;2; ;1;2;4;2;3;1;1;1;0;2;2;3;3;1;2;2;1;2;3;2;3;3;3;4;5;5;2;1
3645;1,0;347;1979;41;6;2;1;1;1;2;3;2;1;1;9;2;2;37;2;2;0;0;0;0;2; ; ;5;2;2;2; ;1;2;1;2;3;1;1;1;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;2;1;2;2; ;2;2;1;1;1;1;1;1;1;3;3;2;2;1;2;4; ;1;2;1;2;3;3;1;1;0;2;2;1;2;1;2;2;2;3;3;2;4;3;3;2;2;3;2;1
3645;1,0;348;1961;59;9;2;1;1;1;2;2;4;1;1;29;2;2;40;2;2;0;0;0;0;2; ; ;3;2;2;2; ;1;2;2; ;1;2;2;1;3;2;2;2;2;2;2;2;2;1;1;2;2;1;1; ;1;1;3;2;3;3;1; ;1;2;2;1;3;1;5;2;2;1;1;2;1;1;2;1;4;3;3;3;1;1;5;1; ;5;2;3;3;2;3;3;5;3;4;2;4;2;2;2;1;4;4;1;4;3;5;5;4;5;2;1
3645;1,0;349;1974;46;7;2;1;1;2;4;2;4;2;1;0;2;2;36;2;2;0;0;0;0;1;40;2;6;2;2;2; ;2; ;2; ;4;1;1;1;2;1;1;1;1;1;2;1;2;2;2;2;2;2;2; ;2;1;1;2;1;1;1; ;1;1;1;1;3;2; ;1;1;2;1;1;1;1;2;1;1;1;4;2;2;3;5;2; ; ;4;5;4;4;1;1;0;1;2;2;1;1;2;2;3;2;4;1;4;3;3;3;3;4;2;1
3645;1,0;350;1961;59;9;2;1;1;2;5;2;4;1;1;36;2;1;39;2;2;0;0;0;0;2; ; ;5;2;1;1;2;2; ;1;2;1;1;3;1;2;2;1;2;1;1;1;3;1;2;2;2;2;2;2;2;2;2;1;2;3;3;1; ;2; ;2;1;3;1;4;2;1;1;2;1;1;1;2;1;3;3;3;4;1;2;5;2; ; ;3;5;1;2;2;2;25;3;3;2;3;2;2;2;1;4;4;1;2;4;4;3;2;5;2;1
3645;1,0;351;1981;39;5;2;1;1;2;4;3;1;1;1;0;2;2;40;2;2;0;0;0;0;2; ; ;3;1;2;2; ;2; ;2; ;3;1;1;1;2;1;2;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;1;1;1;2;2;1;1;2;2;2;2;1;1;2;2;1;3;1;3;3;2;2;5;1; ;2;5;5;4;2;1;2;2;3;3;2;3;2;2;2;4;4;4;1;4;3;4;2;3;3;2;1
3645;1,0;352;1985;35;5;2;1;1;3;9;2;4;1;1;7;2;2;38;2;2;0;0;0;0;2; ; ;1;2;2;2; ;1;3;1;3;3;2;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;2; ;1;1;2;2; ;2;1;2;1;1;2;2;2;2;3;3;4;4;2;2;5;2; ; ;5;5;2;2;2;2;10;2;2;2;2;2;2;2;2;4;4;1;3;3;3;2;3;3;2;1
3645;1,0;353;1976;44;6;2;1;1;1;2;3;2;1;1;9;2;2;40;2;2;0;0;0;0;2; ; ;4;2;2;2; ;1;1;1;1;3;2;2;2;3;2;3;2;1;2;2;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;2;1;2;3;2; ;2;1;1;1;2;1;1;1;1;3;2;3;3;1;4;3; ;1;1;2;4;4;2;1;2;5;1;2;2;3;2;2;2;2;3;3;2;3;3;3;3;3;3;2;1
3645;1,0;354;1973;47;7;2;1;1;3;9;3;2;1;1;7;2;2;35;2;2;0;0;0;0;2; ; ;2;2;1;1;2;2; ;1;3;4;1;1;1;1;1;1;1;3;1;3;1;1;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;1;1;1;2;2;2; ;2;2;2;1;1;1;1;2;2;4;1;4;1;2;1;5;2; ; ;4;5;1;2;1;1;5;2;2;2;2;2;2;2;3;4;4;1;2;4;2;2;3;2;2;1
3645;1,0;355;1956;64;10;2;3;1;1;2;1;3; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;9;3;2;1;3;2; ;2; ;3;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;2;1;2;2; ;2;2;1;1;1;2;2;2;1;1;1;2;3;2;1;4; ;2; ;4;5;3;2;2;2;0;1;2;2;2;2;2;2;3;5;5;2;4;3;3;3;3;3;2;1
3645;1,0;356;1995;25;2;2;1;1;2;5;3;2;2;2;0;2;1;25;2;2;0;0;0;0;2; ; ;4;2;2;1;3;3; ;3; ;3;1;2;4;4;2;1;2;2;1;1;2;1;2;2;2;2;2;2;2;1;1;1;1;3;1;1; ;1;3;1;3;2;2; ;2;1;1;1;3;2;2;1;2;3;4;3;3;1;1;5;2; ; ;3;5;4;4;1;1;0;1;1;1;1;1;1;2;3;3;1;2;4;3;9;3;3;3;2;2
3645;1,0;357;1959;61;10;2;1;1;2;5;2;4;1;1;20;2;1;39;1;2;3;0;13;0;2; ; ;3;3;1;1;3;2; ;2; ;3;2;4;1;3;1;2;3;2;4;3;3;2;1;1;2;3;1;1; ;1;2;2;2;3;1;1; ;2; ;3;1;3;1;1;1;1;1;2;2;1;2;1;2;3;4;3;4;1;2;5;2; ; ;3;5;2;2;1;1;0;2;2;1;1;1;2;2;2;4;4;1;3;3;3;3;3;4;2;1
3645;1,0;358;1964;56;9;2;1;1;2;3;3;2;1;1;0;2;2;41;2;2;0;0;0;0;2; ; ;2;3;2;1;1;1;2;1;2;1;1;2;3;3;4;2;3;2;3;3;4;2;1;2;2;1;2;2; ;2;2;2;3;3;3;2;2;1;1;1;2;4;1;2;2;1;1;2;2;1;1;2;1;3;3;4;3;2;2;5;2; ; ;2;2;1;2;2;1;2;2;2;3;3;2;1;2;2;4;4;2;5;4;3;3;4;4;2;1
3645;1,0;359;2001;19;1;2;1;1;2;5;3;2;1;1;0;2;1;25;2;2;0;0;0;0;2; ; ;2;3;1;1;3;2; ;2; ;3;1;1;1;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;1;3;3;3;4;2;2;5;2; ; ;5;5;2;4;1;1;2;1;1;1;1;1;2;2;3;4;4;2;3;3;3;3;3;3;2;2
3645;1,0;360;2000;20;2;2;1;1;2;3;3;2;2;1;1;2;1;39;2;2;0;0;0;0;2; ; ;4;1;2;2; ;1;3;2; ;1;2;5;2;4;3;3;3;1;3;5;2;2;2;2;2;2;2;2; ;2;1;1;1;2;2;1; ;1;1;2;1;2;2; ;1;1;1;1;2;2;2;1;1;4;2;4;4;1;2;5;2; ; ;2;5;2;2;2;2;24;1;2;1;1;1;2;2;2;4;4;1;3;3;3;3;3;3;2;2
3645;1,0;361;1959;61;10;2;1;1;1;2;1;3;1;1;33;2;2;36;2;2;0;0;0;0;2; ; ;6;2;1;1;2;1;3;1;3;2;3;3;2;3;2;2;4;2;3;2;4;1;2;2;2;2;2;2;2;1;1;2;2;1;1;1; ;1;1;2;1;3;1;2;2;1;1;1;2;1;1;2;1;1;2;3;1;2;1;2; ;1;2;2;4;4;2;2;2;5;4;4;2;4;2;2;2;1;3;3;3;4;3;4;3;4;4;2;1
3645;1,0;362;1960;60;10;2;1;1;3;9;3;2;1;1;3;2;1;39;2;2;0;0;0;0;2; ; ;3;2;2;1;3;2; ;2; ;1;2;2;2;4;2;3;2;2;2;2;3;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;1;1;1;2;4;2; ;2;2;2;2;3;1;2;2;2;2;2;2;2;2;1;5;2; ; ;4;5;1;2;3;3;20;4;4;1;2;2;2;2;2;4;5;2;4;4;3;3;3;3;2;1
3645;1,0;363;1960;60;9;2;1;1;2;5;2;4;1;1;36;2;2;38;1;2;1;0;4;0;2; ; ;3;3;2;1;3;2; ;1;2;5;3;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;3;1;2;1;2; ;3;1;2;1;2;2;2;1;2;1;2;2;2;1;3;1;4;3;2;4;5;2; ; ;4;5;4;2;1;1;0;1;2;2;1;2;2;2;3;4;4;2;6;2;2;2;3;3;2;1
3645;1,0;364;1964;56;9;2;1;1;3;9;2;4;1;1;17;2;2;39;2;2;0;0;0;0;2; ; ;6;1;2;3; ;1;2;2; ;2;2;2;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;2;2;3;3;1;1;2;2;2;2;3;2;2;2;1;4;4;4;4;2;2;5;2; ; ;5;5;2;2;1;1;4;6;2;2;2;2;2;2;1;4;4;5;3;9;9;3;3;3;2;1
3645;1,0;365;1967;53;8;2;1;1;3;9;2;4;1;1;9;2;2;39;2;2;0;0;0;0;2; ; ;1;2;2;2; ;2; ;1;2;1;4;3;2;3;3;3;3;3;4;3;4;2;2;2;2;2;2;2; ;1;2;2;1;1;1;1; ;1;1;1;1;2;2; ;2;2;2;1;1;2;2;2;2;2;2;4;4;2;1;5;2; ; ;4;4;1;2;4;2;20;4;3;3;2;3;2;2;1;2;3;1;3;3;3;3;3;3;2;1
3645;1,0;366;1958;62;10;2;1;1;2;4;3;2;1;1;3;2;2;38;2;2;0;0;0;0;2; ; ;5;1;2;3; ;3; ;1;3;2;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;2;1;1;2;1;2;1;1;1;2;1;2;2;1;1;3;2;3;3;2;3;5;2; ; ;4;5;4;4;1;1;0;2;2;2;2;2;2;2;5;3;3;4;4;3;2;2;2;3;2;1
3645;1,0;367;1996;24;2;2;1;1;3;9;3;2;1;1;5;2;1;20;2;2;0;0;0;0;2; ; ;3;1;2;2; ;3; ;2; ;3;1;1;1;4;1;2;1;3;1;5;2;1;2;2;2;2;2;2;2;2;1;1;9;1;1;1; ;2; ;1;2;3;2; ;2;2;2;3;2;2;2;2;2;3;3;3;4;2;1;5;2; ; ;2;5;3;3;1;2;7;3;2;1;1;1;2;2;4;3;4;2;6;3;2;2;2;9;2;2
3645;1,0;368;1966;54;8;2;1;1;3;9;4;9;1;1;6;2;2;38;2;2;0;0;0;0;2; ; ;6;1;1;1;2;2; ;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;3;1;1;2;1;2;2;2;3;2;1; ;2; ;1;1;3;1;1;2;1;1;1;1;1;1;2;3;3;2;2;4;2;1;5;2; ; ;4;4;1;2;2;2;22;4;4;3;2;2;2;2;1;4;4;1;4;2;1;2;2;3;2;1
3645;1,0;369;1963;57;9;2;1;1;2;4;2;4;1;2;36;2;2;21;2;2;0;0;0;0;2; ; ;6;3;2;1;3;2; ;1;2;2;2;2;2;4;2;2;3;2;3;3;3;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;2; ;1;1;3;1;3;2;1;1;2;3;2;2;2;1;4;2;4;4;2;4;5;2; ; ;5;5;2;3;3;2;7;3;3;2;3;1;2;2;3;3;3;4;4;3;4;3;4;4;2;1
3645;1,0;370;1994;26;3;2;1;1;2;3;2;4;1;1;0;2;2;38;2;2;0;0;0;0;2; ; ;7;1;2;1;3;1;2;1;2;2;2;2;1;2;1;2;1;1;1;2;3;2;2;2;2;2;2;2; ;2;1;1;1;2;1;1; ;1;1;1;1;2;2; ;2;1;2;1;2;2;2;1;1;2;2;2;3;1;4;5;1; ;1;4;5;4;4;1;3;0;2;2;2;3;2;2;2;3;3;3;2;2;4;4;2;4;3;2;1
3645;1,0;371;1976;44;6;2;1;1;2;3;2;4;1;1;17;2;2;37;2;2;0;0;0;0;2; ; ;6;2;2;2; ;2; ;1;2;1;3;3;3;3;2;2;3;2;3;3;4;2;2;1;2;2;1;2; ;2;2;2;1;1;1;1; ;1;1;2;1;4;1;5;2;1;1;2;1;1;2;2;1;4;4;4;3;2;1;5;1; ;2;5;4;4;2;2;3;2;3;4;3;4;1;2;2;3;2;3;2;4;3;3;4;4;3;2;1
3645;1,0;372;1961;59;9;2;1;1;2;3;2;4;1;1;29;2;2;39;2;2;0;0;0;0;2; ; ;5;2;3;2; ;2; ;1;2;2;3;2;2;3;2;2;3;2;2;2;2;2;3;3;2;2;3;2; ;3;2;2;1;1;1;1; ;1;1;2;1;3;1;3;2;2;1;2;1;1;2;2;1;2;3;4;4;2;2;5;2; ; ;5;5;3;2;1;3;45;2;4;3;3;2;2;2;4;3;3;3;2;2;3;2;3;4;2;1
3645;1,0;373;1980;40;5;2;1;1;1;2;3;1;1;2;12;2;2;26;2;2;0;0;0;0;2; ; ;5;3;2;2; ;1;2;1;2;2;3;2;4;2;2;2;3;3;3;3;3;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;1;3;2; ;1;1;1;2;3;2;2;2;1;3;3;4;1;2;1;3; ;1;1;4;5;4;3;1;1;3;3;2;3;2;1;2;2;3;4;3;2;4;5;4;2;4;2;2;1
3645;1,0;374;1970;50;8;2;1;1;2;3;2;4;2;1;2;2;2;38;2;2;0;0;0;0;2; ; ;5;2;2;1;3;1;2;1;2;1;3;3;4;3;2;2;3;1;3;3;3;9;2;2;2;2;2;2; ;2;2;2;1;3;3;2;1;1;2;2;1;3;2; ;2;2;2;2;1;1;1;2;1;3;4;4;4;2;1;5;2; ; ;4;4;4;1;1;1;10;4;4;1;4;2;2;2;3;3;3;1;2;2;2;3;3;2;2;1
3645;1,0;375;1966;54;8;2;1;1;2;5;2;4;1;1;1;2;1;38;2;2;0;0;0;0;2; ; ;3;2;1;1;3;1;2;1;2;2;3;1;3;1;2;2;2;1;2;2;2;1;2;2;2;2;1;1;2;2;1;1;2;1;1;1; ;1;2;1;1;3;2; ;2;2;2;2;1;1;1;2;2;3;3;3;4;2;1;5;2; ; ;5;4;4;4;1;2;0;2;2;1;1;1;2;2;4;3;3;2;3;4;4;4;4;4;2;1
3645;1,0;376;1987;33;4;2;1;1;1;2;2;4;2;1;0;2;2;33;2;2;0;0;0;0;2; ; ;5;2;2;1;2;1;2;3; ;1;2;2;4;3;2;2;2;2;3;2;3;1;1;2;3;3;1;3;3;3;1;1;2;2;1;1; ;2; ;3;1;4;1;2;2;1;2;2;1;1;2;1;1;3;3;3;3;2;1;5;1; ;3;4;3;1;1;2;2;5;3;4;3;5;2;2;2;2;2;2;1;4;4;2;3;4;4;2;1
3645;1,0;377;1963;57;9;2;1;1;2;5;2;4;1;1;31;2;1;38;2;2;0;0;0;0;2; ; ;4;3;2;1;3;1;1;2; ;1;2;1;1;4;4;2;4;2;4;3;2;1;2;2;2;3;2;2;2;2;2;3;2;3;3;1; ;1;1;1;1;4;1;4;2;2;1;2;1;1;2;2;1;2;1;2;1;2;1;5;2; ; ;4;5;2;1;3;4;10;5;5;2;1;2;2;2;3;4;4;2;1;4;4;3;2;3;2;1
3645;1,0;378;1966;54;8;2;1;1;1;2;2;4;1;1;22;2;2;40;2;2;0;0;0;0;2; ; ;5;1;2;3; ;1;1;1;2;3;2;1;2;3;1;2;2;1;1;1;2;2;2;2;2;2;2;2; ;2;2;1;1;1;1;1; ;2; ;3;1;2;1;3;2;1;1;1;1;1;1;1;1;2;3;3;3;2;2;2; ;1;2;2;5;3;2;2;2;3;4;3;1;1;1;2;2;1;2;4;2;4;2;9;2;9;4;2;1
3645;1,0;379;1982;38;5;2;1;1;1;2;2;4;1;1;7;2;2;40;2;2;0;0;0;0;2; ; ;6;1;2;1;3;1;1;2; ;1;2;2;1;4;2;1;2;1;2;1;2;2;2;1;1;2;2;2; ;2;1;1;2;3;1;1; ;2; ;1;1;3;1;4;1;1;1;2;1;1;2;1;1;4;2;4;4;1;1;1; ; ; ;2;2;4;1;1;1;5;3;4;1;2;1;2;2;1;4;4;1;3;4;2;2;3;3;2;1
3645;1,0;380;1962;58;9;2;1;1;2;5;3;2;1;1;5;2;2;38;1;2;6;0;25;0;2; ; ;1;2;2;2; ;1;3;1;3;2;1;1;1;2;2;1;2;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;1;1;2;1;1;2;1;1;3;3;4;4;2;1;3; ;2; ;5;5;4;2;2;2;0;2;3;3;3;1;2;2;3;4;4;1;2;2;2;2;2;3;2;1
3645;1,0;381;1964;56;9;2;1;1;1;2;3;1;1;1;22;2;2;38;2;2;0;0;0;0;2; ; ;7;3;1;1;2;1;3;1;3;1;2;2;3;1;1;2;2;2;2;2;3;1;2;1;1;2;1;2;2;1;2;2;1;1;1;2;1;1;1;1;1;3;1;2;2;1;1;1;3;1;2;1;1;3;3;3;1;2;3;4; ;1;1;2;3;4;2;1;1;50;3;3;3;2;1;1;1;2;1;3;2;3;3;3;3;3;3;2;1
3645;1,0;382;1988;32;4;2;1;1;2;3;2;4;2;1;0;2;2;39;2;2;0;0;0;0;2; ; ;2;1;2;1;2;2; ;1;2;1;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;1;1; ;2;1;1;2;2;1;1; ;1;1;2;1;4;2; ;1;1;1;2;2;2;2;2;1;4;3;3;4;1;1;5;2; ; ;5;5;4;2;1;2;9;4;3;2;2;1;1;2;2;2;3;2;4;3;3;4;4;3;2;1
3645;1,0;383;1976;44;6;2;1;1;2;3;3;2;1;1;21;2;2;40;2;2;0;0;0;0;2; ; ;2;2;2;2; ;1;2;2; ;2;1;2;2;2;3;2;2;1;2;2;2;2;2;2;2;2;2;2; ;1;1;1;1;1;1;1; ;3; ;1;1;3;1;3;2;2;2;1;1;1;1;1;1;1;3;3;1;1;2;3; ;1;2;4;9;2;2;2;2;2;3;3;2;3;2;2;2;2;3;4;2;2;3;3;3;3;4;2;1
3645;1,0;384;1973;47;7;2;1;1;2;5;2;4;1;1;4;2;1;39;2;2;0;0;0;0;2; ; ;5;3;2;1;2;1;1;2; ;2;1;2;1;2;2;2;1;1;2;2;3;1;2;2;2;2;2;2;2;1;1;1;2;3;2;1; ;1;2;2;1;3;1;3;2;1;1;1;2;1;2;2;1;3;4;4;4;2;2;5;2; ; ;4;2;2;2;1;2;5;2;3;2;2;2;2;2;2;3;4;1;3;3;3;3;4;5;2;1
3645;1,0;385;1968;52;8;2;1;1;2;5;3;2;1;1;12;2;1;30;1;2;8;0;35;0;2; ; ;6;2;2;2; ;2; ;2; ;2;3;3;2;3;2;4;3;3;4;3;3;2;2;2;2;2;3;1; ;2;2;2;2;2;1;1; ;2; ;3;2;4;2; ;2;2;2;2;3;2;2;2;2;4;4;4;4;2;2;5;2; ; ;5;5;3;2;1;2;2;3;3;3;2;1;2;2;1;3;4;2;4;3;3;3;3;3;2;1
3645;1,0;386;1959;61;10;2;2;1;1;2;3;1; ; ; ;2; ; ; ; ; ; ;0;0; ; ; ;9;1;1;2; ;1;3;1;3;2;4;3;3;3;1;2;3;3;2;3;3;1;2;2;2;2;2;2;2;2;2;2;9;1;1;2;1;1;1;2;2;2;1;2;2;2;1;2;3;1;1;1;1;3;3;4;4;1;3;4; ;1;1;5;5;4;4;2;1;0;1;1;1;2;1;2;2;4;2;3;6;3;3;4;2;2;3;2;1
3645;1,0;387;1964;56;9;2;1;1;2;5;3;2;2;2;2;2;1;22;2;2;0;0;0;0;2; ; ;4;3;2;2; ;2; ;2; ;1;3;3;1;3;2;2;3;3;4;3;2;1;2;2;2;2;2;2;2;1;3;2;1;3;1;2;1;2; ;3;1;3;2; ;2;2;2;2;1;1;1;2;2;4;3;3;4;2;2;5;2; ; ;5;5;1;2;3;2;0;2;3;4;3;1;2;2;1;4;4;1;1;4;3;3;3;3;2;1
3645;1,0;388;1956;64;10;2;1;1;1;2;1;3;1;1;45;2;2;37;2;2;0;0;0;0;2; ; ;10;3;2;1;2;1;2;2; ;2;2;2;1;2;2;1;2;2;2;2;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;2;2; ;2;1;1;2;1;1;2;2;1;4;1;4;3;2;2;4; ;1;2;5;5;4;3;1;1;0;1;2;2;2;1;2;2;1;4;4;3;4;3;3;3;3;3;2;1
3645;1,0;389;1967;53;8;2;1;1;2;5;2;4;1;1;14;2;1;38;2;2;0;0;0;0;2; ; ;3;2;2;1;2;2; ;1;1;1;2;2;2;3;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;3;3;1; ;1;1;2;2;3;2; ;1;1;1;2;3;2;2;2;1;3;3;2;2;1;1;5;2; ; ;4;4;2;2;3;3;14;4;3;4;2;2;2;2;2;3;3;1;4;4;2;2;4;4;2;1
3645;1,0;390;1974;46;7;2;1;1;2;3;3;2;1;1;4;2;1;39;2;2;0;0;0;0;2;0;2;4;2;2;2; ;2; ;2; ;1;5;2;2;2;1;1;2;2;1;1;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;1; ;1;1;1;1;3;2; ;2;2;2;1;2;2;2;2;1;2;2;2;4;2;2;4; ;1;2;4;5;1;1;2;1;10;2;2;3;3;3;2;2;2;4;4;1;3;3;3;3;3;3;1;1
3645;1,0;391;1958;62;10;2;1;1;2;3;2;4;1;1;15;2;2;38;2;2;0;0;0;0;2; ; ;4;1;2;1;2;1;1;1;1;1;1;1;1;2;1;2;2;2;3;2;3;2;2;2;2;2;2;2; ;2;2;1;1;1;1;1; ;1;1;1;1;2;2; ;2;2;1;2;1;1;2;2;1;4;1;3;4;2;4;5;1; ;2;5;5;3;2;2;2;11;3;2;3;3;3;2;2;4;4;4;2;4;3;2;2;2;4;2;1
3645;1,0;392;1995;25;3;2;1;1;2;3;2;4;1;1;3;2;1;39;1;2;1;0;4;0;2; ; ;4;1;2;1;2;2; ;2; ;1;2;3;1;3;2;3;2;1;2;2;3;1;1;1;2;1;2;2;2;1;3;1;3;3;3;1; ;1;2;3;1;4;2; ;2;1;1;2;2;2;2;2;1;4;4;4;3;2;1;5;2; ; ;4;2;1;1;2;2;2;3;4;4;4;2;2;2;2;4;4;1;4;4;2;4;4;5;2;1
3645;1,0;393;1962;58;9;2;1;1;1;2;3;2;1;1;10;2;2;37;2;2;0;0;0;0;2; ; ;7;1;2;2; ;1;2;1;2;2;3;2;2;3;1;2;2;1;1;2;3;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1; ;1;1;1;1;3;2; ;1;1;1;2;1;1;1;1;1;3;3;3;4;2;1;3; ;1;2;5;5;2;2;2;2;0;2;3;3;3;2;2;2;3;4;4;4;5;3;3;3;3;3;2;1
3645;1,0;394;1978;42;6;2;1;1;2;5;3;2;1;1;13;2;2;38;2;2;0;0;0;0;2; ; ;1;2;2;2; ;2; ;1;3;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2;1;2;1;1;1; ;2; ;2;1;2;1;6;1;1;1;2;2;1;2;2;1;3;3;2;4;2;2;5;2; ; ;4;4;2;2;3;2;0;3;3;3;3;2;2;2;2;3;3;3;4;3;3;3;3;4;1;1
3645;1,0;395;1964;56;9;2;1;1;1;2;3;2;1;1;9;2;2;38;2;2;0;0;0;0;2; ; ;5;1;2;1;1;2; ;1;2;3;2;1;2;2;2;1;2;1;2;2;3;2;2;2;2;2;2;2; ;2;1;1;1;1;1;1; ;1;1;1;1;2;1;2;2;1;1;1;1;1;1;2;1;1;1;2;1;1;3;4; ;1;2;4;4;1;2;1;1;0;2;2;2;2;2;2;2;3;3;3;2;4;3;3;3;3;3;2;1
3645;1,0;396;1981;39;5;2;1;1;1;2;3;2;1;1;0;2;2;39;2;2;0;0;0;0;2; ; ;1;2;2;2; ;1;3;2; ;4;1;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;2;1;1;1; ;2; ;1;2;3;1;2;2;2;1;2;1;1;1;1;2;2;2;1;1;2;4;5;2; ; ;4;5;3;2;2;2;0;2;3;3;2;2;2;2;3;4;4;2;4;3;3;2;2;3;1;1
3645;1,0;397;1989;31;4;2;1;1;2;5;2;4;2;1;1;2;1;38;2;2;0;0;0;0;2; ; ;5;3;1;1;3;2; ;1;2;1;2;2;3;3;2;1;2;1;2;2;4;1;2;2;2;2;1;1;2;1;2;1;2;1;1;1; ;2; ;2;2;3;2; ;1;2;1;1;1;2;2;2;2;4;3;4;4;1;1;5;2; ; ;4;5;1;1;3;3;15;4;4;3;3;2;2;2;3;4;4;1;2;3;3;3;3;4;2;1
