fsd_no;fsd_vr;fsd_id;Syvu;ika;ika5;ika10;sukup;lisco2010_1;ltytyy_2012;toimi;palkansa;tysuhpy;taikao;tsuhaika;vuokraty;svuokra;sivutyo;sivutuni;vastaustapa;K2;K3;K62;K13_1;K13_2;K21c_4;K21c_5;K21c_10;K21c_11;K21c_12;K26_1;K26_2;K26_3;K20b_2;K20b_2a;K20b_5;K21b_1;K21b_2;K52c;K52a;K52b;K53;K63;K22_6;K22_8;K64;K42a;K43g;K43a;K43a_1;K43a_2;K43a_3;K20a_02;K20a_02a;K20a_09;K11a_1;K11a_2;K11a_3;K11a_4;K21b_4;K65;K47;K48;K66;K67;K67a;K67b_1;K67b_2;K67b_3;K67b_4;K67b_5;K67b_6;K67b_7;k67b_8;k67b_9;K9a_07;K9a_07c;K9a_07b;K9a_11;K9a_09b;K9a_10b;K21c_8;K21c_9;K28a;K28b;K32;K55;K56a;K56b;K56c;K56d;K57a;K57b;K57c;K57d;K69;K22_1;K22_2;K23;K68_1;K68_2;K68_3;K68_4;K68_5;K68_6;K68_7;K68_8;K40;tb_paino
3727;1,0;1482;1989;32;4;2;2;3;2;4;2;1;1;2;2; ;2; ;1;11;9;1;1; ;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;2;1;2;1;1;2;1;5;5; ; ; ;1;2;3;3;3;3;4;3;1;2;1;4;3; ;0;0;0;0;0;0;0;0;0;1;1;2;1;3;3;1;2;2;1;999;2;3;3;2;1;4;4;4;5;1;4;4;1;1;0;0;1;0;0;0;1;2;1,6096985770544
3727;1,0;1483;1985;36;5;3;2;9;2;4;1;1;1;4;2; ;2; ;1;2;2;6;1; ;3;1;2;2;1;2;1;2;2;2;2;2; ;2;2;2;2;1;1;1;2;2;5;5; ; ; ;2; ;3;2;2;3;2;2;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;4;4;4;5;1;1;2;4;1;1;3;1;2;1;1;1;4;4;2;3;1;4;4;2;1;1;0;0;1;0;0;0;2;1,8047047985449
3727;1,0;1484;1970;51;8;4;2;5;2;4;2;1;1;30;2; ;2; ;2;4;2;1;1; ;1;1;1;1;1;1;2;2;1;1;1;2; ;2;2;2;1;1;1;1;1;2;5;5; ; ; ;1;1;2;2;2;2;3;2;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;1;4;4;4;5;1;3;4;1;0;1;1;0;1;1;0;0;2;,5991612118933
3727;1,0;1485;1961;59;9;5;2;3;2;4;2;1;1;34;2; ;2; ;1;1;3;1;1; ;1;2;1;1;2;2;2;2;2;2;2;2; ;1;2;1;1;2;1;1;1;2;4;5; ; ; ;1;1;3;3;3;4;4;3;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;1;2;1;1;3;2;3;2;4;4;4;4;1;4;4;1;1;1;0;0;0;0;0;0;2;,2389245124258
3727;1,0;1486;1964;56;9;5;2;2;2;4;3;1;1;17;2; ;2; ;1;3;2;5;1; ;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2;2;2;1;1;1;1;3;5;1;1;1;1;1;2;3;3;2;4;2;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;2;2;2;2;0;2;3;3;2;2;4;4;4;2;1;4;3;3;1;0;0;0;0;0;0;0;2;,4962174774635
3727;1,0;1487;1971;50;8;4;2;2;3;2;3;1;1;13;2; ;2; ;1;4;2;1;1; ;2;1;2;2;1;3;3;3;2;3;2;2; ;1;1;2;1;2;2; ;2;1;3;4;2;2;1;2; ;2;3;3;3;3;3;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;2;3;8;3;3;3;3;3;3;3;3;3;1;3;3;2;1;1;0;0;0;0;0;0;2;,5716585801601
3727;1,0;1488;1997;24;2;1;2;3;2;4;2;1;2;0;2; ;2; ;1;4;3;6;1; ;2;2;2;4;2;3;2;3;3;2;3;2; ;1;2;2;1;1;1;2;2;2;5;5; ; ; ;2; ;4;3;1;3;4;4;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;2;1;2;3;3;3;1;1;1;2;0;2;4;2;2;2;4;4;2;3;1;4;4;1;1;0;0;0;0;0;1;0;2;1,4131217710720
3727;1,0;1489;1957;63;10;5;2;5;2;4;2;1;1;25;2; ;2; ;2;1;2;5;1; ;2;3;4;3;3;3;3;2;2;3;4;1;2;2;2;2;2;1;1;1;3;5;5;5; ; ; ;1;3;4;1;1;4;4;1;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;3;3;1;35;2;2;3;3;2;4;4;4;4;1;4;4;1;0;0;0;0;0;1;0;0;2;,2389245124258
3727;1,0;1490;1958;63;10;5;2;9;2;4;1;1;2;43;2; ;2; ;2;5;2;1;1; ;1;1;1;1;1;2;1;2;2;2;2;2; ;2;2;2;2;1;1;1;1;4;5;5; ; ; ;1;1;2;3;3;3;4;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;4;2;1;10;1;2;1;1;1;4;4;2;5;1;4;4;1;1;1;0;0;0;1;0;0;2;1,0107410672502
3727;1,0;1491;1969;52;8;4;2;5;2;4;2;1;2;27;2; ;2; ;2;2;2;1;1; ;2;2;2;1;2;2;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;4;5;5; ; ; ;1;1;3;2;2;2;2;2;1;2;1;3;3; ;0;0;0;0;0;0;0;0;0;1;2;1;1;3;3;2;1;1;1;0;2;3;1;2;2;4;4;4;5;1;4;4;2;0;0;0;1;0;0;0;0;2;1,0469402538662
3727;1,0;1492;1990;31;4;2;2;7;3;1;1;1;1;3;2; ;2; ;1;2;1;1;2;2;1;2;2;2;1;2;1;2;1;2;2;2; ;2;2;2;1;2;1;1;1;2;5;5; ; ; ;1;2;3;3;2;3;3;3;1;2;2;3;2; ;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;3;1;2;4;3;4;4;2;3;3;3;3;3;4;2;4;4;2;0;0;0;0;1;0;1;0;2;,6845841156777
3727;1,0;1493;1991;30;4;2;2;2;2;4;3;1;1;2;2; ;2; ;1;4;3;1;1; ;2;2;2;2;2;3;3;2;1;2;2;1;3;1;2;1;1;2;2; ;1;1;3;5; ; ; ;1;2;3;3;3;3;3;3;1;1;2;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;1;1;2;4;3;3;2;2;1;4;4;3;4;1;4;4;1;1;0;0;0;1;0;0;0;2;,9026351646349
3727;1,0;1494;1965;56;9;5;2;3;3;2;2;1;1;2;2; ;2; ;1;2;1;1;2;1;2;3;2;2;1;3;2;1;1;3;3;2; ;1;2;1;1;1;1;1;1;4;5;5; ; ; ;2; ;4;3;2;4;3;2;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;4;1;1;0;1;2;2;3;2;4;4;4;3;2;4;4;2;1;1;1;1;0;0;0;0;1;,1193740179802
3727;1,0;1495;1974;47;7;4;2;2;2;4;3;1;2;6;2; ;2; ;1;2;3;1;1; ;2;2;2;1;2;3;2;2;1;1;2;1;5;1;1;1;1;2;2; ;1;2;4;2;2;2;1;1;2;3;4;2;3;3;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;3;1;2;3;7;4;4;3;3;2;3;3;3;3;2;4;4;2;1;1;0;0;1;0;0;0;2;,3638288842583
3727;1,0;1496;1995;26;3;2;1;5;3;2;2;1;1;3;2; ;2; ;1;4;2;1;2;1;2;3;3;3;2;3;2;3;3;3;3;1;2;1;1;1;1;2;1;2;1;1;4;5; ; ; ;1;3;3;3;3;2;3;3;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;2;2;3;4;3;1;3;2;1;1;16;2;3;3;2;1;4;3;4;4;2;3;3;1;1;1;0;0;1;0;0;0;1;1,4535578725297
3727;1,0;1497;1970;50;8;4;1;2;3;2;3;1;1;1;2; ;2; ;1;9;2;5;2;1;1;1;1;2;2;3;2;2;2;2;2;2; ;2;2;2;2;1;1;1;1;3;5;1;2;3;2;2; ;2;3;2;4;3;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;2;2;0;1;1;2;2;1;4;3;3;3;2;3;3;2;1;0;0;0;0;0;0;0;2;,7482146538858
3727;1,0;1498;1970;51;8;4;1;3;1;3;2;1;1;3;2; ;2; ;1;8;1;5;1; ;2;2;3;2;3;3;3;2;2;3;2;2; ;2;2;1;2;1;1;1;1;4;5;1;2;3;3;1;1;2;3;2;3;3;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;2;1;1;1;1;1;4;2;3;3;0;4;4;4;4;2;2;2;3;2;3;3;3;3;1;1;0;0;0;1;0;0;2;,5889882289692
3727;1,0;1499;1964;57;9;5;1;5;3;2;2;2;2;0;2; ;1;0;2;1;1;1;1; ;2;1;2;2;2;2;2;2;2;2;2;2; ;2;1;1;1;2;2; ;1;4;2;4;4;3;1;2; ;2;3;3;3;4;2;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;3;2;2;1;2;2;3;2;2;3;4;3;4;2;9;1;2;1;1;0;1;0;0;0;0;2;1,4935518558849
3727;1,0;1500;1979;42;6;3;1;1;3;2;3;1;1;7;2; ;2; ;2;11;1;5;2;1;1;1;2;2;1;2;1;2;2;2;2;2; ;2;2;1;2;1;1;1;1;1;5;2;1;1;1;1;2;1;1;2;1;1;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;4;2;2;2;0;3;3;3;2;2;4;3;3;4;2;3;4;1;1;0;0;0;0;0;0;0;1;,8119997295835
3727;1,0;1501;1961;60;10;5;1;3;2;1;2;1;1;31;2; ;2; ;1;2;1;1;1; ;3;3;3;2;3;3;2;3;2;2;3;2; ;1;2;2;2;2;1;1;1;1;2;4;2;2;2;1;2;3;2;3;3;3;3;1;2;1;2;1;1;1;0;0;0;0;0;1;0;0;2;2;4;1;1;1;3;2;2;3;0;4;3;3;4;3;3;3;3;2;2;3;4;4;0;1;0;0;0;0;0;1;2;,4851500646373
3727;1,0;1502;1965;55;9;5;1;2;3;2;3;1;1;9;2; ;2; ;1;4;1;1;1; ;2;1;1;3;2;3;1;3;1;2;2;2; ;1;2;1;1;2;1;1;1;1;2;2;2;2;1;1;2;3;2;1;2;2;2;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;3;3;1;1;0;2;2;1;2;1;4;4;4;3;2;2;3;2;1;0;0;0;0;0;1;1;1;,5346133337731
3727;1,0;1503;1981;40;6;3;1;1;3;2;3;1;1;2;2; ;2; ;2;9;2;1;2;1;2;1;2;2;2;1;1;2;1;2;1;1;2;1;2;1;2;2;1;1;1;1;2;2;1;3;1;1;1;2;2;3;1;1;1;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;2;2;1;1;1;2;1;1;1;0;3;3;2;2;1;4;4;4;3;2;3;3;1;1;0;1;1;0;0;0;0;1;,8119997295835
3727;1,0;1504;1989;32;4;2;1;3;3;1;2;1;1;3;2; ;2; ;1;11;1;1;2;1;1;1;1;1;1;1;1;1;2;1;2;2; ;2;1;2;1;2;1;1;1;1;5;5; ; ; ;1;2;2;3;4;4;4;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;3;3;3;3;1;2;3;2;2;2;4;4;2;1;1;1;0;0;0;0;0;2;1,0199406305599
3727;1,0;1505;1969;51;8;4;1;3;3;2;2;1;1;7;2; ;2; ;1;7;1;1;1; ;1;1;1;2;1;1;1;1;1;1;1;2; ;2;2;1;1;1;1;1;1;2;4;2;1;2;1;1;1;2;2;3;2;2;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;4;3;1;1;0;2;2;1;1;1;4;4;4;4;1;4;4;1;1;0;0;0;0;0;0;0;1;,5703785059987
3727;1,0;1506;1962;59;9;5;1;2;3;2;3;2;1;0;2; ;2; ;1;10;2;5;2;1;1;1;1;1;1;2;2;1;1;1;1;2; ;1;1;1;1;1;1;1;1;4;5;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;4;4;1;1;1;4;3;1;1;0;1;2;3;3;2;3;3;3;4;2;3;3;2;1;0;0;0;0;0;0;0;1;,6891794272777
3727;1,0;1507;1958;63;10;5;1;2;3;2;3;1;1;2;2; ;2; ;1;3;2;1;1; ;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2;2;2;1;2; ;1;3;2;2;1;1;1;1;2;2;2;2;2;1;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;2;2;0;2;2;2;2;1;4;4;4;3;2;3;3;3;0;0;0;0;0;0;0;1;2;,7610527526455
3727;1,0;1508;1985;35;5;3;1;4;1;3;2;2;1;0;2; ;2; ;1;10;2;5;2;1;1;1;1;1;1;1;1;1;2;2;1;2; ;1;1;1;1;1;1;1;1;4;5;1;2;2;1;1;1;3;3;1;3;3;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;4;2;1;1;0;2;2;3;3;1;4;3;4;3;2;3;2;1;1;1;1;1;0;0;0;0;2;,9006966778637
3727;1,0;1509;1962;59;9;5;1;2;3;2;3;1;1;31;2; ;2; ;2;3;2;5;1; ;2;3;2;3;2;2;1;2;2;2;2;1;10;2;2;2;1;1;1;1;1;2;5;1;3;1;1;1;2;3;2;1;4;2;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;2;1;4;3;2;2;0;2;2;3;2;2;3;2;3;3;2;4;3;2;1;0;0;0;0;0;0;0;2;,6629862125244
3727;1,0;1510;1995;25;3;2;1;2;3;1;3;2;2;2;2; ;2; ;1;3;2;1;1; ;2;2;2;2;2;3;2;2;2;2;3;1;1;2;2;2;1;1;1;1;2;2;5;3;3;3;3;1;2;2;2;2;2;2;3;1;1;1;3;1;2;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;3;2;1;2;3;3;3;3;3;2;2;3;3;3;1;2;3;1;1;1;0;0;1;1;0;0;2;1,2338771955064
3727;1,0;1511;1969;51;8;4;1;2;3;2;3;1;1;0;2; ;2; ;1;7;2;5;1; ;1;1;2;2;1;2;1;1;1;1;2;1;999;1;1;1;1;1;1;1;1;2;5;1;2;2;1;1;1;2;3;3;2;2;3;1;2;1;2;3; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;3;1;2;5;3;3;2;2;2;4;3;3;4;2;3;3;1;1;1;1;1;0;0;0;0;2;,6384514981051
3727;1,0;1512;1966;55;9;5;1;1;3;1;3;1;1;26;2; ;2; ;2;7;2;5;1; ;2;1;2;2;2;2;1;1;2;1;2;1;10;1;2;1;2;1;1;1;1;2;4;2;2;2;1;1;1;2;1;1;1;1;1;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;2;2;2;2;1;1;4;3;2;2;3;2;3;2;3;1;5;5;4;4;1;3;3;2;1;1;1;1;0;0;1;0;1;,7424430296750
3727;1,0;1513;1994;26;3;2;1;3;3;2;2;1;1;0;2; ;2; ;1;6;2;1;2;1;3;2;2;3;3;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;3;5;2;2;3;2;1;3;3;3;2;4;1;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;3;1;2;0;1;4;4;3;2;1;2;4;2;2;3;3;2;1;0;1;0;0;1;0;0;2;1,0461338453132
3727;1,0;1514;1991;30;4;2;1;2;3;2;3;1;1;0;2; ;2; ;2;10;1;5;2;1;2;1;2;2;1;2;2;1;1;2;1;1;5;1;1;1;1;2;2; ;2;1;3;1;3;3;1;1;2;2;3;3;4;1;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;4;1;1;1;4;2;1;2;0;3;3;3;3;1;4;4;3;3;3;3;3;2;1;0;1;0;0;0;1;0;2;1,2951914457637
3727;1,0;1515;1977;43;6;3;1;3;3;2;2;1;1;7;2; ;2; ;1;10;2;5;2;1;2;2;1;1;1;1;1;2;2;2;1;2; ;1;2;1;1;2;1;1;2;2;3;1;1;1;1;1;2;2;3;3;3;1;3;1;2;1;3;3; ;0;0;0;0;0;0;0;0;0;1;2;4;1;1;1;3;2;2;3;0;4;3;3;4;2;3;3;3;3;2;3;3;2;1;0;0;1;0;0;0;0;2;,8475529391077
3727;1,0;1516;1977;44;6;3;1;1;3;2;3;1;1;2;2; ;2; ;1;6;1;5;2;2;2;2;1;2;2;1;2;2;2;2;2;2; ;2;2;2;1;2;1;1;2;2;4;2;2;2;3;2; ;3;2;2;3;1;2;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;4;2;1;2;1;3;3;3;3;2;4;4;4;2;2;3;3;2;1;0;1;0;0;0;1;0;1;,8970162082435
3727;1,0;1517;1976;45;7;4;1;1;3;2;3;1;1;6;2; ;2; ;1;11;2;5;2;1;1;1;1;1;1;1;1;1;1;1;1;2; ;1;2;1;1;1;1;1;1;1;2;1;2;3;2;1;1;2;3;3;2;1;1;1;1;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;2;1;1;0;2;3;2;2;1;4;4;4;4;1;4;3;2;1;0;1;0;0;0;0;0;1;,6198417751346
3727;1,0;1518;1996;25;3;2;1;3;2;4;2;2;1;1;2; ;2; ;1;3;1;1;1; ;3;3;3;2;2;2;2;2;1;3;3;1;2;1;1;1;1;1;1;1;2;4;5;5; ; ; ;1;2;4;3;4;3;3;3;2; ; ; ;1;1;1;0;0;0;0;0;0;0;0;2;2;2;1;1;1;2;2;1;1;1;3;2;3;3;1;4;4;3;5;1;3;3;1;1;0;0;0;0;0;0;0;2;1,2277703264617
3727;1,0;1519;1981;40;6;3;1;2;3;2;3;1;1;5;2; ;2; ;1;9;1;5;2;1;1;1;1;1;1;3;2;2;1;2;2;1;2;1;2;1;1;2;1;1;2;2;3;1;2;2;1;1;2;2;3;3;3;2;3;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;1;0;3;2;2;3;1;2;3;3;3;3;3;4;2;1;0;0;0;0;0;0;0;1;,8970162082435
3727;1,0;1520;1992;29;3;2;1;2;3;2;3;1;1;4;2; ;2; ;1;10;1;1;1; ;1;1;1;1;1;1;1;1;1;1;1;1;5;1;2;1;1;1;1;1;1;2;3;2;3;3;4;1;1;2;1;2;2;1;2;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;1;2;3;0;5;5;4;4;3;4;4;5;2;3;4;4;1;1;1;1;1;0;0;1;0;1;1,0260474996045
3727;1,0;1521;1968;53;8;4;1;3;3;2;2;1;1;5;2; ;2; ;1;7;2;5;1; ;1;1;1;1;1;2;1;1;1;1;1;1;2;1;2;1;2;1;1;1;1;1;3;1;2;1;1;1;1;2;3;3;3;1;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;2;3;0;2;3;3;3;2;3;3;2;3;2;4;3;1;1;0;1;1;0;0;0;0;1;,5703785059987
3727;1,0;1522;1978;43;6;3;1;2;3;2;3;1;1;8;2; ;2; ;2;6;3;5;2;1;3;2;1;1;1;4;2;2;2;3;1;2; ;1;2;1;1;2;1;1;1;3;4;1;1;1;1;1;1;9;1;1;2;1;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;9;4;1;1;1;4;3;1;2;7;2;2;3;3;2;4;3;4;4;3;3;3;1;1;0;0;0;0;0;0;0;2;1,0198294254853
3727;1,0;1523;1971;50;8;4;1;1;1;3;3;1;1;0;2; ;2; ;2;11;1;5;1; ;2;1;1;2;1;2;2;1;1;1;1;1;5;1;2;1;1;1;2; ;1;2;3;1;3;2;1;1;2;2;1;2;2;1;1;1;1;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;4;1;1;1;4;3;1;1;0;1;2;2;2;1;4;4;4;4;1;4;3;1;1;0;0;0;0;0;1;0;1;,6198417751346
3727;1,0;1524;1988;32;4;2;1;2;3;2;3;1;1;5;2; ;2; ;2;7;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;7;2;1;1;1;1;1;1;1;2;5;2;2;2;1;1;1;1;2;3;3;3;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;4;2;2;2;5;2;3;2;2;2;4;4;4;4;2;3;3;1;1;0;1;0;0;0;1;0;2;,9410310209445
3727;1,0;1525;1992;28;3;2;1;2;2;4;3;2;1;0;2; ;2; ;1;8;2;1;1; ;2;2;2;2;2;3;1;2;1;1;2;1;7;1;1;1;1;2;1;1;2;1;5;5; ; ; ;1;1;3;4;4;3;3;3;1;2;1;2;3; ;0;0;0;0;0;0;0;0;0;2;1;3;1;3;1;4;1;2;3;1;5;5;4;3;3;2;3;4;4;2;3;3;1;1;0;0;0;0;0;0;0;2;1,1674704398168
3727;1,0;1526;1970;51;8;4;1;3;2;4;2;1;1;24;2; ;2; ;2;3;2;1;1; ;1;2;2;3;1;3;2;2;2;3;2;2; ;1;2;1;2;1;1;1;1;4;5;5; ; ; ;1;2;3;2;2;3;2;4;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;3;2;2;2;10;1;2;3;2;2;4;4;4;4;2;4;4;1;1;1;0;1;0;1;0;1;2;,6553949846587
3727;1,0;1527;1958;62;10;5;1;3;3;2;2;1;1;3;2; ;2; ;1;1;2;1;1; ;1;1;1;2;1;2;1;2;1;1;2;2; ;1;2;2;2;1;2; ;1;1;2;2;2;2;1;1;2;2;1;1;1;1;1;1;2;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;3;1;1;0;1;2;2;2;1;4;4;4;4;2;4;4;4;0;0;0;0;0;1;0;0;1;,4851500646373
3727;1,0;1528;1983;38;5;3;1;3;2;4;2;1;1;1;2; ;2; ;1;3;2;1;1; ;2;3;2;4;3;3;2;2;1;1;2;1;2;1;1;2;1;1;1;1;2;2;5;4;2;3;3;1;2;4;3;2;3;4;2;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;2;2;2;1;1;1;2;2;2;2;1;3;3;4;4;2;2;2;3;2;3;3;4;2;0;1;1;1;1;0;0;0;2;,9171025539522
3727;1,0;1529;1974;47;7;4;1;0;1;3;3;1;1;22;2; ;2; ;2;6;2;1;1; ;1;2;2;3;1;1;1;1;1;2;2;1;5;1;1;1;1;2;1;1;2;2;3;4;2;1;1;1;2;2;4;4;2;3;1;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;2;2;2;2;0;3;2;1;3;1;4;4;4;5;1;4;4;3;0;1;0;0;0;0;0;0;1;,7048582537946
3727;1,0;1530;1964;57;9;5;1;2;3;2;3;1;1;30;2; ;2; ;2;6;1;1;1; ;2;2;1;3;1;2;2;1;1;2;3;1;3;1;2;1;2;1;2; ;1;1;2;2;1;4;1;1;3;1;3;2;3;4;3;1;2;2;1;2; ;0;0;0;0;0;0;0;0;0;1;3;1;1;2;1;4;2;3;2;2;2;3;2;2;2;3;4;3;4;2;4;4;1;1;1;1;0;0;1;1;0;2;,5346133337731
3727;1,0;1531;1959;62;10;5;1;8;3;2;1;1;1;2;2; ;2; ;1;7;2;3;1; ;2;2;2;2;2;3;2;3;2;3;2;1;1;1;2;2;2;1;2; ;2;1;5;5; ; ; ;2; ;3;3;4;4;4;4;1;2;2;2;2; ;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;2;2;2;2;4;2;3;3;3;3;4;4;4;3;2;3;3;2;0;0;0;0;0;1;0;0;2;1,5097219913649
3727;1,0;1532;1965;55;9;5;1;2;3;1;3;1;1;9;2; ;2; ;1;5;2;1;2;1;3;3;3;3;3;3;2;3;3;3;3;2; ;2;2;2;1;1;2; ;1;2;4;4;2;2;2;1;2;2;2;2;2;2;3;1;1;1;3;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;4;2;3;2;0;3;3;2;3;2;4;4;4;4;2;4;4;1;1;0;1;0;0;1;0;1;1;,5346133337731
3727;1,0;1533;1970;51;8;4;1;1;3;1;3;1;1;2;2; ;2; ;2;7;1;1;2;2;1;1;2;1;1;3;1;1;2;1;2;1;3;1;2;2;2;1;1;1;1;4;5;2;3;3;1;1;2;1;1;1;1;1;1;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;1;0;1;2;2;2;1;4;4;4;4;2;4;4;1;1;0;0;1;0;0;0;0;1;,6198417751346
3727;1,0;1534;1965;56;9;5;1;2;3;2;3;1;1;17;2; ;2; ;1;2;3;5;1; ;2;2;2;2;2;3;2;3;3;2;2;2; ;2;2;2;1;1;1;1;1;4;2;1;2;3;1;2; ;3;3;2;3;1;3;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;9;1;1;1;1;4;2;1;2;0;3;3;4;3;2;3;3;4;3;1;3;3;2;1;0;1;1;0;0;0;0;1;,6629862125244
3727;1,0;1535;1992;28;3;2;1;9;3;1;1;1;1;0;2; ;2; ;1;5;1;4;2;1;1;1;2;2;2;3;3;3;2;2;2;2; ;2;2;2;1;1;2; ;1;1;5;5; ; ; ;1;2;1;2;3;4;4;3;1;2;2;1;2; ;0;0;0;0;0;0;0;0;0;2;1;3;1;1;1;1;2;2;2;0;1;2;3;2;2;3;3;4;4;2;3;3;1;1;1;0;1;0;0;0;0;2;1,9489987978016
3727;1,0;1536;1960;61;10;5;1;2;1;3;3;1;1;26;2; ;2; ;2;9;2;5;1; ;1;1;1;1;2;3;1;1;1;2;2;2; ;1;2;1;1;2;1;1;1;1;2;1;1;1;1;1;2;1;2;2;2;2;2;1;2;1;2;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;2;1;1;0;4;3;2;2;2;3;3;3;4;1;3;4;2;1;0;0;0;0;0;0;0;2;,6196298124332
3727;1,0;1537;1961;60;10;5;1;7;3;1;1;1;1;2;2; ;2; ;2;3;2;2;1; ;1;1;1;2;1;4;2;2;2;2;2;2; ;2;2;2;2;1;2; ;1;2;5;5; ; ; ;2; ;3;3;3;3;4;3;2; ; ; ;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;2;3;3;3;0;2;3;3;3;2;3;2;2;2;2;3;3;3;0;0;0;0;0;1;0;0;2;1,3951268368777
3727;1,0;1538;1972;49;7;4;1;2;3;2;3;1;1;7;2; ;2; ;1;6;1;5;2;1;1;1;1;1;1;1;1;1;2;1;1;1;3;1;1;1;1;1;2; ;1;2;4;1;2;2;1;1;1;1;2;3;3;2;1;1;2;1;1;2; ;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;4;2;1;2;0;3;2;2;3;1;4;4;4;4;2;4;4;1;1;0;0;0;0;0;0;0;2;,6198417751346
3727;1,0;1539;1994;27;3;2;1;9;3;2;1;2;1;1;1; ;2; ;1;4;2;1;2;1;3;3;3;3;2;4;3;4;3;4;4;2; ;2;2;2;2;2;2; ;1;1;5;5; ; ; ;2; ;3;4;2;4;4;4;1;2;2;1;1;1;0;0;0;0;0;0;1;0;0;2;4;1;1;1;1;1;1;2;2;0;3;3;3;3;2;3;3;4;2;3;3;4;2;1;0;0;0;1;1;0;0;2;1,8015445240491
