fsd_no;fsd_vr;fsd_id;Syvu;ika;ika5;sukup;lisco2010_1;ltytyy_2012;toimi;tysuhpy;taikao;tsuhaika;vuokraty;sivutyo;sivutuni;vastaustapa;palkansa;ika10;toimi2;sose;tb_paino;K2;K3;K21c_4;K21c_5;K21c_10;K21c_12;K26_1;K26_2;K26_3;K20b_2;K20b_2a;K20b_5;K21b_1;K21b_2;K52c;K52a;K52b;K53;K53_1;K22_6;K22_8;K64;K42a;K43g;K43a;K43a_4;K43a_5;K20a_02;K20a_13;K44C;K44E;K44H;K44G;K44I;K11a_1;K11a_2;K11a_3;K11a_4;K21b_4;K21b_6;K65_1;K48;K47;K47a;K33a;K33_1;K33_2;K33b;K33_4;K33_3;K33b_1;K33_9;K33_5;K33_7;K33_6;K33_8;K33_10;K9a_07;K9a_07c;K9a_07b;K9a_11;K9a_09b;K9a_10b;K21c_8;K21c_9;K28a;K28b;K32;K55;K56a;K56b;K56c;K56d;K57a;K57b;K57c;K57d;K69;K22_1;K22_2;K23;K68_1;K68_2;K68_3;K68_4;K68_5;K68_6;K68_7;K68_8;K13_1;K13_2;K40
3784;1,0;1544;1963;59;9;1;1;3;1;1;1;2;2;2; ;1;3;5;3;1;,4045618728537;5;2;1;1;1;1;2;2;2;1;2;2;2; ;2;2;1;2;2;1;1;1;2;2;3; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;3;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;3;3;1;1;1;2;2;1;1;2;4;4;4;4;1;4;3;2;0;0;0;0;0;1;0;0;1; ;1
3784;1,0;1545;1992;29;3;1;2;3;2;1;1;4;2;2; ;1;3;2;10;1;,9163430272357;7;2;3;2;3;4;4;4;3;3;3;3;2; ;1;2;1;1;1;1;1;1;2;5;4; ;1;1;2;3;3;4;2;4;3;2;3;2;4;1;1;1;1;2;3; ; ;2; ; ; ;2;2;2;1;2;2;1;1;1;1;1;1;4;1;2;4;19;4;4;5;5;4;2;2;2;2;3;3;3;2;1;0;1;0;0;0;0;0; ; ; 
3784;1,0;1546;1963;59;9;1;2;3;1;1;1;35;2;2; ;1;3;5;3;1;,4045618728537;9;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2;1;1;1;1;1;2;1;2;4; ;2;1;2;1;2;2;2;2;2;3;3;4;3;1;2;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;1;1;1;1;4;2;2;3;0;4;3;2;4;2;3;4;4;4;1;3;3;2;1;1;0;0;0;1;0;0;1; ;1
3784;1,0;1547;1970;52;8;1;8;3;2;1;2;1;2;2; ;2;1;4;14;3;,7781331286193;1;3;4;4;2;4;4;1;4;1;4;1;2; ;2;2;1;1;2;2; ;2;2;5;5; ; ;2;2;4;2;4;4;1;2;4;3;4;4;1;4;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;3;2;1;0;3;3;2;2;2;4;3;4;2;1;4;3;1;1;0;0;1;0;0;0;0;1; ;2
3784;1,0;1548;1959;62;10;1;7;3;1;1;2;37;2;1;2;1;1;5;3;3;1,3450599356303;7;3;2;2;3;2;2;1;3;2;2;3;2; ;2;2;1;1;1;1;1;1;4;5;5; ; ;2;2;4;3;3;3;3;3;2;4;4;3;2;5;2;2; ;2; ; ;2; ; ; ;2;3;2;2;2;2;2;2;4;1;1;1;3;3;1;1;22;3;1;2;1;2;4;3;4;3;2;1;3;4;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1549;1985;37;5;1;7;3;1;1;1;14;2;2; ;1;1;3;3;3;,9120762030622;6;2;3;2;2;3;3;2;3;3;3;3;1;2;2;2;2;2;2;1;1;1;3;5;5; ; ;2;2;3;3;3;3;2;3;3;4;4;4;3;6; ; ; ;2; ; ;1;2;1;2;3;3;3;3;2;3;2;1;1;1;2;2;1;3;1;1;12;2;2;3;2;1;4;4;4;3;3;2;3;3;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1550;1959;63;10;1;8;3;9;1;1;11;2;2; ;1;1;5;1;3;,6200576529477;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;4;5; ; ;1;1;2;1;1;1;1;3;1;2;3;2;1;4;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;4;1;1;0;1;1;1;1;1;4;4;2;4;1;3;4;2;1;0;0;0;0;1;0;0;2;1;2
3784;1,0;1551;1978;44;6;1;3;3;1;1;1;12;2;2; ;2;2;3;3;2;,6628616830023;11;1;2;2;2;2;3;1;2;2;3;2;2; ;1;2;1;2;1;1;1;1;2;4;2;2;1;1;2;1;1;1;1;2;3;2;2;2;2;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;2;1;2;1;3;2;2;2;2;4;4;3;3;1;3;3;2;1;0;0;0;0;0;1;0;1; ;2
3784;1,0;1552;1977;45;7;1;7;3;1;1;1;6;2;1;6;1;1;4;6;3;,8795116136901;2;2;3;2;2;2;3;2;3;2;3;3;2; ;2;2;2;2;2;1;1;1;4;4;5; ; ;2;2;3;3;2;1;3;4;2;3;4;3;1;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;2;1;1;2;2;3;1;5;3;3;3;3;2;3;3;3;4;3;2;3;2;0;0;0;0;1;0;0;0;1; ;2
3784;1,0;1553;1972;50;8;1;7;3;2;2;1;0;2;2; ;1;1;4;18;3;1,1611996715169;2;3;2;2;1;1;3;2;2;2;2;2;2; ;2;2;2;1;2;2; ;1;5;5;5; ; ;2;4;1;1;2;1;1;3;1;3;4;4;1;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;3;3;2;0;2;2;2;2;1;3;3;3;3;2;1;1;3;0;1;0;0;0;0;0;0;1; ;2
3784;1,0;1554;1964;58;9;1;7;3;1;1;1;14;2;2; ;1;1;5;3;3;,6226219591298;8;1;2;2;2;2;1;1;2;2;2;3;1;2;2;2;1;2;2;2; ;1;1;5;5; ; ;1;1;2;2;2;2;2;3;4;4;4;3;3;6; ; ; ;3; ; ;2; ; ; ;3;2;3;1;2;3;2;1;4;1;1;1;1;2;4;2;33;3;3;4;2;2;2;2;5;5;2;3;4;4;0;0;0;0;0;1;0;0;1; ;2
3784;1,0;1555;2002;20;2;1;7;3;1;1;1;2;2;2; ;2;1;1;3;3;2,6740668468925;6;3;1;2;1;2;3;1;1;1;2;2;2; ;2;1;1;1;1;1;1;1;4;5;5; ; ;2;1;1;1;2;2;2;3;1;3;4;1;3;6; ; ; ;2; ; ;2; ; ; ;2;2;2;1;2;2;2;2;1;1;1;1;3;4;1;1;10;3;2;3;1;1;4;3;1;4;3;4;4;1;0;1;0;0;0;0;0;0;1; ;2
3784;1,0;1556;1990;32;4;1;8;3;2;1;1;12;2;2; ;2;1;2;8;3;1,2070282086678;5;1;1;4;3;2;2;1;2;2;1;2;1;1;2;2;1;1;1;2; ;2;1;5;5; ; ;1;2;2;2;1;3;2;1;3;4;4;4;1;4;1;2; ;2; ; ;1;1;2;2;2;2;2;2;2;1;2;1;2;1;1;1;3;2;2;2;66;3;3;2;3;1;3;3;4;3;2;3;3;1;1;0;0;0;1;0;0;0;1; ;2
3784;1,0;1557;1962;60;10;1;5;3;2;1;1;0;2;2; ;2;2;5;10;2;,9339325712907;3;2;1;1;2;2;3;2;1;1;2;2;1;2;1;1;1;2;1;1;1;1;1;5;1; ;1;1;3;1;2;2;1;1;1;1;4;2;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;2;1;2;2;2;1;3;2;5;4;4;2;2;2;4;4;4;3;2;4;4;4;1;0;0;0;0;0;0;0;2;2;2
3784;1,0;1558;1999;23;2;1;7;3;1;2;1;0;2;2; ;1;1;1;6;3;1,6601695173847;3;1;1;1;1;1;1;1;1;1;1;1;2; ;1;1;1;2;2;1;1;1;5;5;1; ;1;2;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;0;1;1;2;1;1;4;4;4;4;2;4;4;1;1;0;0;0;0;0;0;0;2;1;2
3784;1,0;1559;1977;45;7;1;3;3;2;1;1;0;2;2; ;2;2;4;13;2;,9697989570956;6;2;2;1;2;2;3;1;2;2;2;2;2; ;1;1;1;1;1;1;1;1;3;4;4; ;1;1;2;2;2;2;2;2;3;2;2;3;3;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;2;1;2;0;3;2;2;2;1;4;4;3;3;2;3;3;2;1;1;0;1;1;0;1;0;1; ;2
3784;1,0;1560;1986;35;5;1;2;3;1;1;1;5;2;2; ;2;3;3;3;1;,6156089417893;7;9;1;1;1;1;2;1;2;2;2;2;1;2;1;2;1;1;2;1;1;1;4;5;1; ;1;1;2;1;1;1;1;1;3;2;3;2;3;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;4;1;1;5;1;2;2;2;1;4;3;4;4;2;3;4;2;1;0;1;1;0;0;0;0;2;1;2
3784;1,0;1561;1997;25;3;1;3;3;1;1;1;0;2;2; ;1;2;2;6;2;1,1164648193016;5;3;2;2;2;1;2;1;2;2;2;2;1;2;2;1;1;1;1;1;1;1;2;5;5; ; ;1;2;2;1;1;1;2;3;2;3;2;3;2;2;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;2;1;2;0;4;3;2;4;1;2;4;2;3;2;4;3;1;1;0;0;0;0;0;0;0;3;1;1
3784;1,0;1562;1974;48;7;1;4;2;4;1;1;7;2;2; ;2;2;4;18;2;,7889482243239;6;2;2;2;2;2;4;2;3;2;2;3;1;1;1;2;1;2;2;1;1;2;9;5;5; ; ;2;2;9;1;1;9;9;3;2;4;4;3;3;1;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;4;2;3;4;10;4;3;4;4;2;1;2;2;2;3;4;9;4;0;1;0;1;1;0;1;0;2;1;2
3784;1,0;1563;1957;64;10;1;8;3;2;2;2;0;2;2; ;2;1;5;8;3;2,7279565142127;3;3;2;1;2;2;2;2;2;2;2;3;2; ;2;2;2;2;2;1;1;1;2;5;5; ; ;2;4;2;2;1;1;2;2;2;3;3;3;1;4;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;2;2;2;2;0;1;3;2;2;3;4;5;5;4;2;4;4;1;1;0;0;0;0;1;0;0;1; ;2
3784;1,0;1564;1982;40;6;1;8;3;9;1;1;10;2;2; ;2;1;3;5;3;1,2734468601436;3;3;2;1;1;1;3;2;3;2;3;3;1;1;2;2;2;2;2;2; ;2;1;5;5; ; ;2;1;2;1;1;1;3;3;4;1;1;3;3;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;1;1;1;1;2;4;1;1;10;2;2;3;3;2;4;4;3;4;2;2;4;1;0;1;0;0;0;0;0;0;2;1;1
3784;1,0;1565;1972;50;8;1;8;3;9;1;1;11;2;2; ;1;1;4;1;3;,9313315259442;1;2;4;3;4;4;4;4;3;2;4;3;2; ;2;2;2;2;2;2; ;2;2;4;5; ; ;2;4;3;4;4;4;4;4;2;4;4;4;3;5;2;2; ;3; ; ;2; ; ; ;3;3;3;3;3;1;2;2;2;1;1;1;2;1;3;3;1;3;4;2;2;3;3;3;3;2;2;1;2;2;1;1;0;0;1;0;0;0;1; ;2
3784;1,0;1566;1987;34;4;1;5;3;9;2;2;0;2;2; ;1;1;2;20;3;1,3439834535454;1;2;1;1;1;1;2;2;2;2;2;2;2; ;2;2;2;2;2;2; ;1;4;5;5; ; ;2;2;1;1;2;2;2;2;2;2;2;2;1;2;1;2; ;3; ; ;2; ; ; ;2;2;2;2;2;2;4;4;4;1;1;1;4;2;3;2;0;3;3;3;3;2;3;4;3;4;1;4;3;1;1;0;0;1;0;1;0;0;1; ;2
3784;1,0;1567;1988;33;4;1;3;3;1;1;1;3;2;2; ;2;2;2;6;2;1,0753336174979;4;1;1;1;1;1;2;1;1;1;2;1;1;5;1;1;1;1;1;1;1;1;2;4;4; ;1;1;2;1;1;1;1;1;3;2;2;3;1;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;2;1;1;5;2;3;2;3;2;4;4;4;5;2;3;3;2;1;0;1;0;0;0;0;0;1; ;1
3784;1,0;1568;1966;55;9;1;2;2;4;1;1;16;2;2; ;2;3;5;16;1;,5476174180000;7;2;3;2;2;1;2;2;2;2;2;3;1;5;1;2;1;2;2;2; ;2;1;4;3; ;1;1;3;2;2;2;2;2;3;3;3;3;3;2;2;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;5;2;3;2;2;2;3;3;3;4;2;3;4;2;1;1;0;0;0;0;0;0;1; ;2
3784;1,0;1569;1994;27;3;1;7;3;1;1;1;4;2;2; ;1;1;2;3;3;1,7900475889127;6;3;4;4;3;3;3;3;3;3;3;3;1;4;2;1;1;1;2;2; ;1;2;5;5; ; ;2;4;2;2;2;2;3;4;2;4;4;4;1;5;2;2; ;3; ; ;2; ; ; ;2;3;3;2;2;2;2;4;4;1;1;1;1;1;1;3;12;3;3;3;2;3;3;3;3;3;1;2;3;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1570;1971;51;8;1;3;2;4;1;1;9;2;2; ;2;1;4;14;3;1,0069242356289;1;2;2;1;1;1;2;1;3;1;2;1;1;7;2;2;1;1;2;1;1;1;4;5;5; ; ;1;4;1;1;1;1;1;3;1;4;3;1;2;4;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;1;2;3;1;14;2;2;3;2;1;3;4;3;5;1;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1571;1986;36;5;1;2;1;3;1;1;3;2;2; ;1;3;3;13;1;,8469643549811;1;1;2;2;2;2;2;2;2;2;2;1;2; ;1;2;1;2;2;1;1;1;3;5;2;3;1;1;2;2;2;2;1;2;3;2;3;2;3;1;3;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;3;2;1;2;5;3;3;3;3;2;3;2;3;2;3;3;3;2;1;1;0;0;1;0;0;0;1; ;2
3784;1,0;1572;1972;50;8;1;3;3;1;1;1;16;2;2; ;1;2;4;3;2;,8621399013896;9;1;2;1;1;1;2;1;2;2;2;2;1;2;1;1;1;2;1;1;1;1;3;4;4; ;1;1;2;2;1;1;1;1;2;2;2;3;2;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;2;3;3;88;2;3;3;4;2;3;4;4;4;2;3;3;3;1;0;0;1;0;0;0;0;2;1;2
3784;1,0;1573;1977;45;7;1;2;3;2;1;1;0;2;2; ;1;3;4;14;1;,7158357458502;4;1;1;1;1;1;2;1;2;2;2;1;2; ;2;2;1;1;1;1;1;1;4;5;2;4;1;1;1;1;1;1;1;1;2;2;1;1;2;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;4;2;2;0;1;2;3;2;1;3;3;3;4;2;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1574;1995;27;3;1;2;3;2;2;1;1;2;2; ;2;3;2;19;1;,9262149966465;6;1;2;1;2;2;3;2;1;1;3;2;1;6;1;1;1;1;1;2; ;2;2;4;2;2;3;1;2;2;1;2;2;1;2;3;3;3;3;1;4;1;1;2;3; ; ;2; ; ; ;2;1;1;2;2;1;4;1;2;3;1;1;4;2;1;1;4;3;3;3;3;2;4;3;3;3;2;3;2;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1575;2004;18;1;1;9;3;2;1;2;0;2;2; ;1;1;1;9;3;2,6939321831522;2;3;2;1;1;1;3;2;2;1;1;1;2; ;2;1;2;1;1;2; ;1;2;4;5; ; ;2;1;2;1;1;1;1;3;2;4;4;3;2;6; ; ; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;4;2;2;0;1;2;3;2;1;4;4;4;3;2;4;3;2;1;0;0;0;0;0;0;0;2;2;2
3784;1,0;1576;1964;58;9;1;4;3;1;1;2;10;2;2; ;1;2;5;6;2;1,2352638937088;2;2;1;1;1;1;1;1;1;1;1;1;2; ;2;2;2;1;2;1;1;1;1;5;1; ;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;3;2;2;0;1;1;1;1;1;4;4;4;4;1;4;4;1;0;0;0;0;0;1;0;0;1; ;1
3784;1,0;1577;1967;55;9;1;3;3;2;1;1;17;2;2; ;1;2;5;7;2;,7509037454879;6;2;2;2;3;3;3;2;2;2;2;2;2; ;1;2;2;2;1;2; ;1;1;5;1; ;1;1;3;2;1;3;3;1;1;1;2;1;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;4;4;1;1;1;2;2;2;2;2;3;3;3;3;2;4;4;2;3;2;4;4;2;1;1;0;0;0;0;0;0;1; ;2
3784;1,0;1578;1983;39;5;1;8;3;2;1;1;11;2;2; ;2;1;3;7;3;1,1092994548449;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;4;4; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;4;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;2;7;3;3;2;2;2;4;4;4;5;2;3;4;1;1;1;1;0;0;0;0;0;1; ;2
3784;1,0;1579;1983;39;5;1;7;3;1;1;1;0;2;2; ;2;1;3;6;3;1,0362710513424;3;3;2;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;2;2;5;5; ; ;2;1;2;3;3;1;2;3;3;3;3;3;3;4;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;3;1;1;1;1;1;1;4;3;1;2;0;1;2;1;2;1;4;4;4;4;1;3;4;1;0;1;0;0;0;0;0;0;1; ;2
3784;1,0;1580;1986;35;5;1;2;3;1;1;1;8;2;2; ;1;3;3;3;1;1,0212051706456;7;3;2;1;1;1;2;1;2;2;2;2;1;8;2;1;1;1;1;1;1;1;1;5;3; ;1;1;2;2;1;2;1;1;2;3;3;3;2;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;2;1;1;1;4;3;3;4;2;4;3;4;3;1;3;4;2;1;1;0;1;1;0;0;0;1; ;1
3784;1,0;1581;1986;36;5;1;7;2;4;1;1;15;2;2; ;1;1;3;13;3;1,4193375942399;3;3;3;3;3;2;3;2;3;2;3;3;2; ;1;2;2;2;2;1;1;1;3;5;5; ; ;1;2;2;2;2;3;3;3;2;4;3;3;2;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;1;4;4;1;1;1;1;1;3;2;1;10;2;2;3;2;2;3;4;4;2;3;3;3;1;1;0;0;1;0;0;0;0;1; ;2
3784;1,0;1582;1962;59;9;1;7;3;1;1;1;26;2;2; ;2;1;5;3;3;1,6563846248974;4;2;4;3;3;3;4;2;4;3;3;3;2; ;2;2;2;2;2;1;1;1;4;5;5; ; ;2;2;4;4;4;3;4;2;2;4;1;4;2;6; ; ; ;1;1;2;2; ; ; ;2;2;2;2;2;2;2;2;1;1;1;1;2;2;3;3;6;3;3;4;2;2;2;2;3;3;1;2;2;3;0;1;0;0;0;0;0;0;1; ;2
3784;1,0;1583;1994;28;3;1;8;3;1;2;1;0;2;2; ;2;1;2;6;3;1,3439834535454;1;2;1;1;1;1;4;1;2;3;2;9;2; ;1;2;2;2;2;2; ;1;5;5;5; ; ;1;2;2;2;2;1;2;1;1;4;4;4;2;5;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;3;3;2;2;2;2;2;2;4;1;4;4;5;2;1;9;3;1;1;1;0;1;1;0;1;0;1; ;2
3784;1,0;1584;1974;48;7;1;3;2;4;1;1;1;2;2; ;1;2;4;10;2;,9635183864604;2;2;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;4;4; ;1;1;2;3;3;3;2;3;1;1;1;1;1;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;1;2;1;1;1;4;3;1;2;0;2;2;1;3;1;4;4;3;3;2;4;4;1;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1585;1961;61;10;1;2;2;4;1;1;15;2;2; ;2;3;5;16;1;,5160495627731;5;1;2;2;2;1;2;3;2;2;2;1;2; ;1;2;1;1;1;1;1;1;2;3;5; ; ;1;2;2;1;1;2;2;3;3;2;2;1;1;4;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;2;1;3;3;3;3;1;2;10;1;2;2;2;2;2;4;2;4;1;4;4;1;1;0;0;0;0;0;0;0;1; ;1
3784;1,0;1586;1993;29;3;1;7;3;2;1;1;4;2;2; ;2;1;2;13;3;1,1129573868256;1;2;2;2;1;1;1;1;3;2;2;3;1;12;1;2;1;1;1;1;1;1;2;4;5; ; ;1;2;2;2;1;1;2;3;3;3;3;3;1;5;2;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;2;50;2;3;2;2;1;4;4;5;4;1;3;3;2; ; ; ; ; ; ; ; ;1; ;2
3784;1,0;1587;1969;53;8;1;1;1;3;1;1;26;2;2; ;1;3;4;15;1;,7158357458502;4;1;1;1;1;1;1;1;1;1;1;2;1;15;1;2;1;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;1;1;3;2;2;1;0;2;2;1;1;1;4;5;3;3;1;4;4;3;1;1;0;0;0;0;0;0;1; ;1
3784;1,0;1588;1995;27;3;2;3;2;4;1;1;1;2;2; ;1;2;2;17;2;1,1099864151703;6;2;1;1;1;1;2;1;1;1;2;2;1;10;1;1;1;1;1;1;1;1;1;4;2;2;1;1;3;1;1;1;1;1;2;3;2;1;1;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;4;3;3;2;2;2;4;4;4;4;1;4;3;1;1;0;0;0;0;0;0;0;1; ;1
3784;1,0;1589;1987;34;4;2;2;3;1;1;1;6;2;2; ;1;3;2;3;1;,8623037745601;7;2;2;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;1;2;2;1;2;3;2;3;1;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;1;6;2;2;2;2;1;4;4;4;5;2;4;4;1;1;0;0;0;0;0;0;0;1; ;1
3784;1,0;1590;1966;56;9;2;5;3;2;2;2;0;2;2; ;1;2;5;16;2;1,0545374426262;1;3;4;3;3;3;4;4;4;3;4;4;2; ;2;2;2;1;2;2; ;2;1;1;5; ; ;2;4;4;4;4;3;4;3;4;4;4;4;3;4;1;2; ;3; ; ;3; ; ; ;3;3;1;1;3;3;2;4;1;1;1;1;4;2;1;2;3;1;1;4;2;1;4;4;4;1;2;1;1;2;1;1;0;0;0;1;0;0;3;2;2
3784;1,0;1591;1994;28;3;2;4;3;2;1;1;1;2;2; ;1;2;2;8;2;1,2370696906372;9;2;1;2;3;2;2;1;1;2;2;1;2; ;1;2;1;2;1;1;1;2;4;5;2;3;2;1;2;1;2;2;1;1;4;3;3;2;3;2;1;1;2; ;3; ; ;2; ; ; ;2;2;2;2;2;2;4;1;2;1;1;1;3;2;2;2;3;3;4;4;3;1;2;2;2;3;3;4;4;2;1;1;0;1;1;0;0;0;1; ;2
3784;1,0;1592;1983;39;5;2;3;3;2;1;1;3;2;2; ;1;2;3;13;2;,7809022481557;5;1;1;2;1;2;3;2;2;2;2;1;1;4;1;1;1;1;1;1;1;1;2;5;2;3;1;1;2;1;1;2;1;2;3;3;2;2;1;1;1;1;2; ;2; ; ;2; ; ; ;2;2;3;2;3;2;2;1;2;1;1;1;4;2;1;2;5;3;3;2;3;2;4;4;4;4;2;3;3;1;1;1;0;0;0;0;0;0;1; ;1
3784;1,0;1593;1972;50;8;2;3;3;2;1;1;9;2;2; ;2;2;4;13;2;,7126591903487;1;1;1;2;3;3;2;1;2;1;3;2;2; ;2;2;1;1;1;1;1;1;1;2;5; ; ;2;2;1;3;3;2;2;2;2;3;2;1;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;2;1;3;0;4;4;2;3;2;2;4;3;3;2;4;3;3;0;1;1;1;1;0;0;0;1; ;1
3784;1,0;1594;1997;25;3;2;3;3;2;2;2;1;2;2; ;1;2;2;19;2;1,6831338260045;1;2;1;1;1;1;3;2;3;2;1;1;2; ;2;2;2;1;2;1;1;1;3;3;1; ;1;2;2;2;1;1;1;1;2;2;3;1;3;2;1;2;1;2;3; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;2;2;1;1;3;4;3;4;4;2;3;3;3;3;2;3;3;1;1;1;1;1;1;0;1;0;2;2;2
3784;1,0;1595;1960;62;10;2;1;3;2;1;1;39;2;2; ;1;3;5;11;1;,5251667441893;3;2;1;1;1;1;2;1;1;1;1;1;2; ;1;2;1;2;2;1;1;1;2;5;2;2;1;1;1;2;2;2;2;1;3;2;2;2;3;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;1;1;1;4;3;1;1;0;2;2;4;1;1;3;3;3;4;2;4;4;2;0;0;0;0;0;1;0;0;2;1;1
3784;1,0;1596;1964;58;9;2;2;3;2;1;1;5;2;2; ;1;3;5;7;1;,5775721163967;4;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;3;5;2;3;1;1;2;1;1;1;1;1;3;1;3;1;1;2;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;1;3;1;1;4;2;1;1;2;2;2;1;3;1;4;4;4;5;3;3;4;3;1;0;0;0;0;0;0;0;1; ;2
3784;1,0;1597;1977;44;6;2;2;2;4;1;1;2;2;2; ;1;3;3;15;1;,7387781193070;11;1;2;2;2;2;2;1;1;1;1;1;1;6;2;2;1;1;1;1;1;2;2;4;2;4;1;1;1;2;1;2;2;1;2;2;3;1;1;1;1;1;2; ;2; ; ;2; ; ; ;2;2;2;2;2;2;2;2;4;1;1;1;4;2;2;1;2;4;3;2;3;3;4;4;4;3;1;4;4;1;1;1;0;0;0;0;0;0;1; ;2
3784;1,0;1598;1972;50;8;2;2;2;4;1;1;14;2;2; ;2;3;4;16;1;,6679707553179;7;3;1;1;1;1;2;1;2;2;1;2;2; ;2;2;1;1;2;2; ;2;4;4;2;1;2;1;2;2;1;1;1;1;3;3;2;3;1;1;3;1;1;2;2; ; ;2; ; ; ;2;2;2;2;2;2;1;1;2;1;2;1;4;3;2;1;5;1;2;1;2;1;4;4;4;4;1;4;4;2;1;1;0;1;1;1;0;0;1; ;1
3784;1,0;1599;1992;30;4;2;3;3;2;2;1;0;2;2; ;1;2;2;19;2;,8601528898211;4;2;1;1;1;1;3;2;2;1;1;1;2; ;2;2;2;1;1;1;1;2;2;4;2;4;1;1;2;2;2;3;1;2;2;3;2;1;1;1;1;1;1;2;2; ; ;2; ; ; ;2;2;2;2;1;2;1;1;1;1;1;1;4;2;1;2;1;4;3;2;4;2;3;4;3;4;1;3;2;2;1;0;0;1;0;0;0;0;1; ;2
